user_id,name,phone,email,language,timezone,dnd_status,dnd_categories,account_type,risk_profile,notification_preferences,quiet_hours_start,quiet_hours_end,created_at
user-6974,User 6974,+919000006973,user6974@test.in,hi,Asia/Kolkata,registered,FINANCIAL_PRODUCTS,HNI,aggressive,"{""TXNX"": {""channels"": {""sms"": false, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""RISK"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""daily""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""hourly""}, ""MKTX"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""daily""}, ""REGX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""hourly""}}",21:00,08:00,2024-08-10T00:00:00Z
user-6975,User 6975,+919000006974,user6975@test.in,te,Asia/Kolkata,not_registered,,premium,conservative,"{""TXNX"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""RISK"": {""channels"": {""sms"": false, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""daily""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""daily""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": false}, ""digest_mode"": ""daily""}, ""REGX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}}",21:00,08:00,2024-08-15T00:00:00Z
user-6976,User 6976,+919000006975,user6976@test.in,te,Asia/Kolkata,not_registered,,HNI,conservative,"{""TXNX"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""RISK"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""hourly""}, ""MKTX"": {""channels"": {""sms"": false, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""REGX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""hourly""}}",21:00,08:00,2024-02-29T00:00:00Z
user-6977,User 6977,+919000006976,user6977@test.in,en,Asia/Kolkata,not_registered,,basic,conservative,"{""TXNX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""RISK"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""immediate""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": false, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": false}, ""digest_mode"": ""immediate""}, ""REGX"": {""channels"": {""sms"": false, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}}",21:00,08:00,2025-02-07T00:00:00Z
user-6978,User 6978,+919000006977,user6978@test.in,en,Asia/Kolkata,not_registered,,basic,moderate,"{""TXNX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""RISK"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""SIPX"": {""channels"": {""sms"": false, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""immediate""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""daily""}, ""REGX"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""daily""}}",21:00,08:00,2024-01-21T00:00:00Z
user-6979,User 6979,+919000006978,user6979@test.in,ta,Asia/Kolkata,registered,"BANKING,INSURANCE",basic,moderate,"{""TXNX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""RISK"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""daily""}, ""MKTX"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""hourly""}, ""REGX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}}",21:00,08:00,2025-01-14T00:00:00Z
user-6980,User 6980,+919000006979,user6980@test.in,hi,Asia/Kolkata,not_registered,,basic,moderate,"{""TXNX"": {""channels"": {""sms"": false, ""email"": false, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""RISK"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""daily""}, ""SIPX"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""daily""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""REGX"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""immediate""}}",21:00,08:00,2025-10-22T00:00:00Z
user-6981,User 6981,+919000006980,user6981@test.in,hi,Asia/Kolkata,not_registered,,premium,conservative,"{""TXNX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""hourly""}, ""RISK"": {""channels"": {""sms"": false, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""MKTX"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""REGX"": {""channels"": {""sms"": false, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""hourly""}}",21:00,08:00,2024-01-27T00:00:00Z
user-6982,User 6982,+919000006981,user6982@test.in,en,Asia/Kolkata,not_registered,,HNI,conservative,"{""TXNX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""RISK"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""hourly""}, ""REGX"": {""channels"": {""sms"": true, ""email"": false, ""push"": false, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""hourly""}}",21:00,08:00,2025-04-13T00:00:00Z
user-6983,User 6983,+919000006982,user6983@test.in,hi,Asia/Kolkata,registered,"BANKING,INSURANCE",premium,conservative,"{""TXNX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": false}, ""digest_mode"": ""immediate""}, ""RISK"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""immediate""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""daily""}, ""MKTX"": {""channels"": {""sms"": false, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""REGX"": {""channels"": {""sms"": false, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""immediate""}}",21:00,08:00,2024-12-18T00:00:00Z
user-6984,User 6984,+919000006983,user6984@test.in,ta,Asia/Kolkata,registered,"BANKING,FINANCIAL_PRODUCTS",basic,aggressive,"{""TXNX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""RISK"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""MKTX"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""REGX"": {""channels"": {""sms"": false, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""daily""}}",21:00,08:00,2024-08-25T00:00:00Z
user-6985,User 6985,+919000006984,user6985@test.in,ta,Asia/Kolkata,registered,"BANKING,INSURANCE",HNI,conservative,"{""TXNX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": false}, ""digest_mode"": ""immediate""}, ""RISK"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""SIPX"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""MKTX"": {""channels"": {""sms"": false, ""email"": false, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""REGX"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}}",21:00,08:00,2024-11-26T00:00:00Z
user-6986,User 6986,+919000006985,user6986@test.in,mr,Asia/Kolkata,not_registered,,premium,aggressive,"{""TXNX"": {""channels"": {""sms"": false, ""email"": false, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""RISK"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": false}, ""digest_mode"": ""hourly""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": false, ""in_app"": false}, ""digest_mode"": ""immediate""}, ""MKTX"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""daily""}, ""REGX"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""daily""}}",21:00,08:00,2024-11-22T00:00:00Z
user-6987,User 6987,+919000006986,user6987@test.in,hi,Asia/Kolkata,registered,"BANKING,INSURANCE",premium,moderate,"{""TXNX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""RISK"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""SIPX"": {""channels"": {""sms"": false, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""MKTX"": {""channels"": {""sms"": false, ""email"": false, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""REGX"": {""channels"": {""sms"": false, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}}",21:00,08:00,2024-09-14T00:00:00Z
user-6988,User 6988,+919000006987,user6988@test.in,te,Asia/Kolkata,registered,FINANCIAL_PRODUCTS,basic,conservative,"{""TXNX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""RISK"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""SIPX"": {""channels"": {""sms"": false, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": false, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""REGX"": {""channels"": {""sms"": false, ""email"": false, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}}",21:00,08:00,2024-07-07T00:00:00Z
user-6989,User 6989,+919000006988,user6989@test.in,hi,Asia/Kolkata,registered,BANKING,premium,moderate,"{""TXNX"": {""channels"": {""sms"": true, ""email"": false, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""RISK"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": false}, ""digest_mode"": ""daily""}, ""MKTX"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""REGX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""daily""}}",21:00,08:00,2024-08-04T00:00:00Z
user-6990,User 6990,+919000006989,user6990@test.in,hi,Asia/Kolkata,not_registered,,premium,moderate,"{""TXNX"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": false}, ""digest_mode"": ""immediate""}, ""RISK"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": false}, ""digest_mode"": ""daily""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": false}, ""digest_mode"": ""immediate""}, ""REGX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": false}, ""digest_mode"": ""immediate""}}",21:00,08:00,2025-02-28T00:00:00Z
user-6991,User 6991,+919000006990,user6991@test.in,hi,Asia/Kolkata,not_registered,,basic,moderate,"{""TXNX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""RISK"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""daily""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""REGX"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": false, ""in_app"": false}, ""digest_mode"": ""daily""}}",21:00,08:00,2024-03-31T00:00:00Z
user-6992,User 6992,+919000006991,user6992@test.in,mr,Asia/Kolkata,registered,"BANKING,INSURANCE",basic,moderate,"{""TXNX"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""RISK"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""REGX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}}",21:00,08:00,2025-01-28T00:00:00Z
user-6993,User 6993,+919000006992,user6993@test.in,hi,Asia/Kolkata,registered,"BANKING,FINANCIAL_PRODUCTS",HNI,aggressive,"{""TXNX"": {""channels"": {""sms"": true, ""email"": false, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""RISK"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""SIPX"": {""channels"": {""sms"": false, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""REGX"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}}",21:00,08:00,2024-01-22T00:00:00Z
user-6994,User 6994,+919000006993,user6994@test.in,hi,Asia/Kolkata,not_registered,,basic,conservative,"{""TXNX"": {""channels"": {""sms"": true, ""email"": false, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""RISK"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""MKTX"": {""channels"": {""sms"": false, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""hourly""}, ""REGX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}}",21:00,08:00,2025-06-04T00:00:00Z
